Tree	Tree_taxa	RefTree_taxa	Common_taxa	R-F	R-F_toYuleAvg	R-F_toUnifAvg
24720	109	109	109	93.0000	0.8791	0.8785
24721	109	109	109	93.0000	0.8791	0.8785
24722	109	109	109	93.0000	0.8791	0.8785
24723	109	109	109	93.0000	0.8791	0.8785
24724	109	109	109	93.0000	0.8791	0.8785
24725	109	109	109	92.0000	0.8697	0.8691
24726	109	109	109	92.0000	0.8697	0.8691
24727	109	109	109	93.0000	0.8791	0.8785
24728	109	109	109	92.0000	0.8697	0.8691
24729	109	109	109	92.0000	0.8697	0.8691
24730	109	109	109	93.0000	0.8791	0.8785
24731	109	109	109	93.0000	0.8791	0.8785
24732	109	109	109	93.0000	0.8791	0.8785
24733	109	109	109	93.0000	0.8791	0.8785
24734	109	109	109	93.0000	0.8791	0.8785
24735	109	109	109	93.0000	0.8791	0.8785
24736	109	109	109	92.0000	0.8697	0.8691
24737	109	109	109	93.0000	0.8791	0.8785
24738	109	109	109	93.0000	0.8791	0.8785
24739	109	109	109	93.0000	0.8791	0.8785
24740	109	109	109	93.0000	0.8791	0.8785
24741	109	109	109	93.0000	0.8791	0.8785
24742	109	109	109	93.0000	0.8791	0.8785
24743	109	109	109	92.0000	0.8697	0.8691
24744	109	109	109	93.0000	0.8791	0.8785
24745	109	109	109	93.0000	0.8791	0.8785
24746	109	109	109	92.0000	0.8697	0.8691
24747	109	109	109	93.0000	0.8791	0.8785
24748	109	109	109	92.0000	0.8697	0.8691
24749	109	109	109	93.0000	0.8791	0.8785
24750	109	109	109	93.0000	0.8791	0.8785
24751	109	109	109	92.0000	0.8697	0.8691
24752	109	109	109	93.0000	0.8791	0.8785
24753	109	109	109	92.0000	0.8697	0.8691
24754	109	109	109	93.0000	0.8791	0.8785
24755	109	109	109	91.0000	0.8602	0.8596
24756	109	109	109	93.0000	0.8791	0.8785
24757	109	109	109	93.0000	0.8791	0.8785
24758	109	109	109	93.0000	0.8791	0.8785
24759	109	109	109	93.0000	0.8791	0.8785
24760	109	109	109	93.0000	0.8791	0.8785
24761	109	109	109	93.0000	0.8791	0.8785
24762	109	109	109	93.0000	0.8791	0.8785
24763	109	109	109	91.0000	0.8602	0.8596
24764	109	109	109	93.0000	0.8791	0.8785
24765	109	109	109	92.0000	0.8697	0.8691
24766	109	109	109	93.0000	0.8791	0.8785
24767	109	109	109	92.0000	0.8697	0.8691
24768	109	109	109	93.0000	0.8791	0.8785
24769	109	109	109	92.0000	0.8697	0.8691
24770	109	109	109	93.0000	0.8791	0.8785
24771	109	109	109	93.0000	0.8791	0.8785
24772	109	109	109	93.0000	0.8791	0.8785
24773	109	109	109	91.0000	0.8602	0.8596
24774	109	109	109	93.0000	0.8791	0.8785
24775	109	109	109	93.0000	0.8791	0.8785
24776	109	109	109	92.0000	0.8697	0.8691
24777	109	109	109	93.0000	0.8791	0.8785
24778	109	109	109	93.0000	0.8791	0.8785
24779	109	109	109	91.0000	0.8602	0.8596
24780	109	109	109	93.0000	0.8791	0.8785
24781	109	109	109	93.0000	0.8791	0.8785
24782	109	109	109	93.0000	0.8791	0.8785
24783	109	109	109	93.0000	0.8791	0.8785
24784	109	109	109	91.0000	0.8602	0.8596
24785	109	109	109	93.0000	0.8791	0.8785
24786	109	109	109	93.0000	0.8791	0.8785
24787	109	109	109	92.0000	0.8697	0.8691
24788	109	109	109	93.0000	0.8791	0.8785
24789	109	109	109	93.0000	0.8791	0.8785
24790	109	109	109	92.0000	0.8697	0.8691
24791	109	109	109	93.0000	0.8791	0.8785
24792	109	109	109	93.0000	0.8791	0.8785
24793	109	109	109	93.0000	0.8791	0.8785
24794	109	109	109	93.0000	0.8791	0.8785
24795	109	109	109	93.0000	0.8791	0.8785
24796	109	109	109	93.0000	0.8791	0.8785
24797	109	109	109	93.0000	0.8791	0.8785
24798	109	109	109	93.0000	0.8791	0.8785
24799	109	109	109	93.0000	0.8791	0.8785
24800	109	109	109	93.0000	0.8791	0.8785
24801	109	109	109	93.0000	0.8791	0.8785
24802	109	109	109	93.0000	0.8791	0.8785
24803	109	109	109	93.0000	0.8791	0.8785
24804	109	109	109	92.0000	0.8697	0.8691
24805	109	109	109	93.0000	0.8791	0.8785
24806	109	109	109	92.0000	0.8697	0.8691
24807	109	109	109	93.0000	0.8791	0.8785
24808	109	109	109	92.0000	0.8697	0.8691
24809	109	109	109	92.0000	0.8697	0.8691
24810	109	109	109	93.0000	0.8791	0.8785
24811	109	109	109	92.0000	0.8697	0.8691
24812	109	109	109	93.0000	0.8791	0.8785
24813	109	109	109	93.0000	0.8791	0.8785
24814	109	109	109	93.0000	0.8791	0.8785
24815	109	109	109	93.0000	0.8791	0.8785
24816	109	109	109	93.0000	0.8791	0.8785
24817	109	109	109	93.0000	0.8791	0.8785
24818	109	109	109	93.0000	0.8791	0.8785
24819	109	109	109	92.0000	0.8697	0.8691
24820	109	109	109	92.0000	0.8697	0.8691
24821	109	109	109	93.0000	0.8791	0.8785
24822	109	109	109	93.0000	0.8791	0.8785
24823	109	109	109	92.0000	0.8697	0.8691
24824	109	109	109	92.0000	0.8697	0.8691
24825	109	109	109	93.0000	0.8791	0.8785
24826	109	109	109	93.0000	0.8791	0.8785
24827	109	109	109	92.0000	0.8697	0.8691
24828	109	109	109	93.0000	0.8791	0.8785
24829	109	109	109	93.0000	0.8791	0.8785
24830	109	109	109	93.0000	0.8791	0.8785
24831	109	109	109	93.0000	0.8791	0.8785
24832	109	109	109	93.0000	0.8791	0.8785
24833	109	109	109	93.0000	0.8791	0.8785
24834	109	109	109	93.0000	0.8791	0.8785
24835	109	109	109	93.0000	0.8791	0.8785
24836	109	109	109	93.0000	0.8791	0.8785
24837	109	109	109	93.0000	0.8791	0.8785
24838	109	109	109	93.0000	0.8791	0.8785
24839	109	109	109	92.0000	0.8697	0.8691
24840	109	109	109	93.0000	0.8791	0.8785
24841	109	109	109	93.0000	0.8791	0.8785
24842	109	109	109	93.0000	0.8791	0.8785
24843	109	109	109	92.0000	0.8697	0.8691
24844	109	109	109	93.0000	0.8791	0.8785
24845	109	109	109	93.0000	0.8791	0.8785
24846	109	109	109	92.0000	0.8697	0.8691
24847	109	109	109	93.0000	0.8791	0.8785
24848	109	109	109	93.0000	0.8791	0.8785
24849	109	109	109	92.0000	0.8697	0.8691
24850	109	109	109	93.0000	0.8791	0.8785
24851	109	109	109	93.0000	0.8791	0.8785
24852	109	109	109	93.0000	0.8791	0.8785
24853	109	109	109	93.0000	0.8791	0.8785
24854	109	109	109	93.0000	0.8791	0.8785
24855	109	109	109	93.0000	0.8791	0.8785
24856	109	109	109	93.0000	0.8791	0.8785
24857	109	109	109	93.0000	0.8791	0.8785
24858	109	109	109	93.0000	0.8791	0.8785
24859	109	109	109	92.0000	0.8697	0.8691
24860	109	109	109	92.0000	0.8697	0.8691
24861	109	109	109	92.0000	0.8697	0.8691
24862	109	109	109	93.0000	0.8791	0.8785
24863	109	109	109	93.0000	0.8791	0.8785
24864	109	109	109	92.0000	0.8697	0.8691
24865	109	109	109	93.0000	0.8791	0.8785
24866	109	109	109	91.0000	0.8602	0.8596
24867	109	109	109	93.0000	0.8791	0.8785
24868	109	109	109	93.0000	0.8791	0.8785
24869	109	109	109	93.0000	0.8791	0.8785
24870	109	109	109	92.0000	0.8697	0.8691
24871	109	109	109	93.0000	0.8791	0.8785
24872	109	109	109	93.0000	0.8791	0.8785
24873	109	109	109	93.0000	0.8791	0.8785
24874	109	109	109	93.0000	0.8791	0.8785
24875	109	109	109	92.0000	0.8697	0.8691
24876	109	109	109	92.0000	0.8697	0.8691
24877	109	109	109	93.0000	0.8791	0.8785
24878	109	109	109	93.0000	0.8791	0.8785
24879	109	109	109	93.0000	0.8791	0.8785
24880	109	109	109	93.0000	0.8791	0.8785
24881	109	109	109	93.0000	0.8791	0.8785
24882	109	109	109	92.0000	0.8697	0.8691
24883	109	109	109	93.0000	0.8791	0.8785
24884	109	109	109	93.0000	0.8791	0.8785
24885	109	109	109	93.0000	0.8791	0.8785
24886	109	109	109	93.0000	0.8791	0.8785
24887	109	109	109	92.0000	0.8697	0.8691
24888	109	109	109	93.0000	0.8791	0.8785
24889	109	109	109	93.0000	0.8791	0.8785
24890	109	109	109	91.0000	0.8602	0.8596
24891	109	109	109	93.0000	0.8791	0.8785
24892	109	109	109	91.0000	0.8602	0.8596
24893	109	109	109	93.0000	0.8791	0.8785
24894	109	109	109	91.0000	0.8602	0.8596
24895	109	109	109	93.0000	0.8791	0.8785
24896	109	109	109	93.0000	0.8791	0.8785
24897	109	109	109	93.0000	0.8791	0.8785
24898	109	109	109	93.0000	0.8791	0.8785
24899	109	109	109	93.0000	0.8791	0.8785
24900	109	109	109	93.0000	0.8791	0.8785
24901	109	109	109	93.0000	0.8791	0.8785
24902	109	109	109	93.0000	0.8791	0.8785
24903	109	109	109	93.0000	0.8791	0.8785
24904	109	109	109	93.0000	0.8791	0.8785
24905	109	109	109	93.0000	0.8791	0.8785
24906	109	109	109	93.0000	0.8791	0.8785
24907	109	109	109	93.0000	0.8791	0.8785
24908	109	109	109	93.0000	0.8791	0.8785
24909	109	109	109	92.0000	0.8697	0.8691
24910	109	109	109	93.0000	0.8791	0.8785
24911	109	109	109	93.0000	0.8791	0.8785
24912	109	109	109	91.0000	0.8602	0.8596
24913	109	109	109	93.0000	0.8791	0.8785
24914	109	109	109	93.0000	0.8791	0.8785
24915	109	109	109	93.0000	0.8791	0.8785
24916	109	109	109	92.0000	0.8697	0.8691
24917	109	109	109	93.0000	0.8791	0.8785
24918	109	109	109	92.0000	0.8697	0.8691
24919	109	109	109	93.0000	0.8791	0.8785
24920	109	109	109	93.0000	0.8791	0.8785
24921	109	109	109	91.0000	0.8602	0.8596
24922	109	109	109	92.0000	0.8697	0.8691
24923	109	109	109	93.0000	0.8791	0.8785
24924	109	109	109	92.0000	0.8697	0.8691
24925	109	109	109	93.0000	0.8791	0.8785
24926	109	109	109	93.0000	0.8791	0.8785
24927	109	109	109	93.0000	0.8791	0.8785
24928	109	109	109	93.0000	0.8791	0.8785
24929	109	109	109	93.0000	0.8791	0.8785
24930	109	109	109	93.0000	0.8791	0.8785
24931	109	109	109	93.0000	0.8791	0.8785
24932	109	109	109	93.0000	0.8791	0.8785
24933	109	109	109	93.0000	0.8791	0.8785
24934	109	109	109	93.0000	0.8791	0.8785
24935	109	109	109	93.0000	0.8791	0.8785
24936	109	109	109	93.0000	0.8791	0.8785
24937	109	109	109	93.0000	0.8791	0.8785
24938	109	109	109	93.0000	0.8791	0.8785
24939	109	109	109	93.0000	0.8791	0.8785
24940	109	109	109	93.0000	0.8791	0.8785
24941	109	109	109	93.0000	0.8791	0.8785
24942	109	109	109	92.0000	0.8697	0.8691
24943	109	109	109	93.0000	0.8791	0.8785
24944	109	109	109	93.0000	0.8791	0.8785
24945	109	109	109	93.0000	0.8791	0.8785
24946	109	109	109	93.0000	0.8791	0.8785
24947	109	109	109	92.0000	0.8697	0.8691
24948	109	109	109	93.0000	0.8791	0.8785
24949	109	109	109	92.0000	0.8697	0.8691
24950	109	109	109	93.0000	0.8791	0.8785
24951	109	109	109	93.0000	0.8791	0.8785
24952	109	109	109	92.0000	0.8697	0.8691
24953	109	109	109	93.0000	0.8791	0.8785
24954	109	109	109	93.0000	0.8791	0.8785
24955	109	109	109	93.0000	0.8791	0.8785
24956	109	109	109	93.0000	0.8791	0.8785
24957	109	109	109	93.0000	0.8791	0.8785
24958	109	109	109	93.0000	0.8791	0.8785
24959	109	109	109	93.0000	0.8791	0.8785
24960	109	109	109	93.0000	0.8791	0.8785
24961	109	109	109	93.0000	0.8791	0.8785
24962	109	109	109	93.0000	0.8791	0.8785
24963	109	109	109	93.0000	0.8791	0.8785
24964	109	109	109	93.0000	0.8791	0.8785
24965	109	109	109	93.0000	0.8791	0.8785
24966	109	109	109	92.0000	0.8697	0.8691
24967	109	109	109	93.0000	0.8791	0.8785
24968	109	109	109	91.0000	0.8602	0.8596
24969	109	109	109	93.0000	0.8791	0.8785
24970	109	109	109	93.0000	0.8791	0.8785
24971	109	109	109	93.0000	0.8791	0.8785
24972	109	109	109	92.0000	0.8697	0.8691
24973	109	109	109	92.0000	0.8697	0.8691
24974	109	109	109	93.0000	0.8791	0.8785
24975	109	109	109	93.0000	0.8791	0.8785
24976	109	109	109	91.0000	0.8602	0.8596
24977	109	109	109	93.0000	0.8791	0.8785
24978	109	109	109	93.0000	0.8791	0.8785
24979	109	109	109	92.0000	0.8697	0.8691
24980	109	109	109	93.0000	0.8791	0.8785
24981	109	109	109	93.0000	0.8791	0.8785
24982	109	109	109	93.0000	0.8791	0.8785
24983	109	109	109	92.0000	0.8697	0.8691
24984	109	109	109	91.0000	0.8602	0.8596
24985	109	109	109	92.0000	0.8697	0.8691
24986	109	109	109	93.0000	0.8791	0.8785
24987	109	109	109	93.0000	0.8791	0.8785
24988	109	109	109	92.0000	0.8697	0.8691
24989	109	109	109	93.0000	0.8791	0.8785
24990	109	109	109	93.0000	0.8791	0.8785
24991	109	109	109	93.0000	0.8791	0.8785
24992	109	109	109	93.0000	0.8791	0.8785
24993	109	109	109	93.0000	0.8791	0.8785
24994	109	109	109	93.0000	0.8791	0.8785
24995	109	109	109	93.0000	0.8791	0.8785
24996	109	109	109	93.0000	0.8791	0.8785
24997	109	109	109	93.0000	0.8791	0.8785
24998	109	109	109	93.0000	0.8791	0.8785
24999	109	109	109	93.0000	0.8791	0.8785
25000	109	109	109	93.0000	0.8791	0.8785
25001	109	109	109	93.0000	0.8791	0.8785
25002	109	109	109	93.0000	0.8791	0.8785
25003	109	109	109	93.0000	0.8791	0.8785
25004	109	109	109	92.0000	0.8697	0.8691
25005	109	109	109	93.0000	0.8791	0.8785
25006	109	109	109	93.0000	0.8791	0.8785
25007	109	109	109	92.0000	0.8697	0.8691
25008	109	109	109	93.0000	0.8791	0.8785
25009	109	109	109	93.0000	0.8791	0.8785
25010	109	109	109	93.0000	0.8791	0.8785
25011	109	109	109	93.0000	0.8791	0.8785
25012	109	109	109	93.0000	0.8791	0.8785
25013	109	109	109	93.0000	0.8791	0.8785
25014	109	109	109	92.0000	0.8697	0.8691
25015	109	109	109	93.0000	0.8791	0.8785
25016	109	109	109	93.0000	0.8791	0.8785
25017	109	109	109	93.0000	0.8791	0.8785
25018	109	109	109	93.0000	0.8791	0.8785
25019	109	109	109	92.0000	0.8697	0.8691
25020	109	109	109	93.0000	0.8791	0.8785
25021	109	109	109	93.0000	0.8791	0.8785
25022	109	109	109	93.0000	0.8791	0.8785
25023	109	109	109	92.0000	0.8697	0.8691
25024	109	109	109	93.0000	0.8791	0.8785
25025	109	109	109	93.0000	0.8791	0.8785
25026	109	109	109	93.0000	0.8791	0.8785
25027	109	109	109	92.0000	0.8697	0.8691
25028	109	109	109	93.0000	0.8791	0.8785
25029	109	109	109	93.0000	0.8791	0.8785
25030	109	109	109	93.0000	0.8791	0.8785
25031	109	109	109	93.0000	0.8791	0.8785
25032	109	109	109	93.0000	0.8791	0.8785
25033	109	109	109	91.0000	0.8602	0.8596
25034	109	109	109	92.0000	0.8697	0.8691
25035	109	109	109	92.0000	0.8697	0.8691
25036	109	109	109	93.0000	0.8791	0.8785
25037	109	109	109	93.0000	0.8791	0.8785
25038	109	109	109	93.0000	0.8791	0.8785
25039	109	109	109	93.0000	0.8791	0.8785
25040	109	109	109	92.0000	0.8697	0.8691
25041	109	109	109	93.0000	0.8791	0.8785
25042	109	109	109	93.0000	0.8791	0.8785
25043	109	109	109	93.0000	0.8791	0.8785
25044	109	109	109	92.0000	0.8697	0.8691
25045	109	109	109	93.0000	0.8791	0.8785
25046	109	109	109	93.0000	0.8791	0.8785
25047	109	109	109	93.0000	0.8791	0.8785
25048	109	109	109	93.0000	0.8791	0.8785
25049	109	109	109	92.0000	0.8697	0.8691
25050	109	109	109	93.0000	0.8791	0.8785
25051	109	109	109	93.0000	0.8791	0.8785
25052	109	109	109	93.0000	0.8791	0.8785
25053	109	109	109	92.0000	0.8697	0.8691
25054	109	109	109	93.0000	0.8791	0.8785
25055	109	109	109	93.0000	0.8791	0.8785
25056	109	109	109	92.0000	0.8697	0.8691
25057	109	109	109	93.0000	0.8791	0.8785
25058	109	109	109	93.0000	0.8791	0.8785
25059	109	109	109	92.0000	0.8697	0.8691
25060	109	109	109	93.0000	0.8791	0.8785
25061	109	109	109	93.0000	0.8791	0.8785
25062	109	109	109	93.0000	0.8791	0.8785
25063	109	109	109	93.0000	0.8791	0.8785
25064	109	109	109	93.0000	0.8791	0.8785
25065	109	109	109	93.0000	0.8791	0.8785
25066	109	109	109	93.0000	0.8791	0.8785
25067	109	109	109	93.0000	0.8791	0.8785
25068	109	109	109	92.0000	0.8697	0.8691
25069	109	109	109	93.0000	0.8791	0.8785
25070	109	109	109	93.0000	0.8791	0.8785
25071	109	109	109	92.0000	0.8697	0.8691
25072	109	109	109	93.0000	0.8791	0.8785
25073	109	109	109	93.0000	0.8791	0.8785
25074	109	109	109	93.0000	0.8791	0.8785
25075	109	109	109	92.0000	0.8697	0.8691
25076	109	109	109	93.0000	0.8791	0.8785
25077	109	109	109	93.0000	0.8791	0.8785
25078	109	109	109	91.0000	0.8602	0.8596
25079	109	109	109	92.0000	0.8697	0.8691
25080	109	109	109	93.0000	0.8791	0.8785
25081	109	109	109	92.0000	0.8697	0.8691
25082	109	109	109	93.0000	0.8791	0.8785
25083	109	109	109	93.0000	0.8791	0.8785
25084	109	109	109	93.0000	0.8791	0.8785
25085	109	109	109	93.0000	0.8791	0.8785
25086	109	109	109	93.0000	0.8791	0.8785
25087	109	109	109	93.0000	0.8791	0.8785
25088	109	109	109	92.0000	0.8697	0.8691
25089	109	109	109	93.0000	0.8791	0.8785
25090	109	109	109	93.0000	0.8791	0.8785
25091	109	109	109	93.0000	0.8791	0.8785
25092	109	109	109	93.0000	0.8791	0.8785
25093	109	109	109	93.0000	0.8791	0.8785
25094	109	109	109	93.0000	0.8791	0.8785
25095	109	109	109	93.0000	0.8791	0.8785
25096	109	109	109	93.0000	0.8791	0.8785
25097	109	109	109	93.0000	0.8791	0.8785
25098	109	109	109	92.0000	0.8697	0.8691
25099	109	109	109	93.0000	0.8791	0.8785
25100	109	109	109	93.0000	0.8791	0.8785
25101	109	109	109	93.0000	0.8791	0.8785
25102	109	109	109	92.0000	0.8697	0.8691
25103	109	109	109	93.0000	0.8791	0.8785
25104	109	109	109	92.0000	0.8697	0.8691
25105	109	109	109	93.0000	0.8791	0.8785
25106	109	109	109	93.0000	0.8791	0.8785
25107	109	109	109	93.0000	0.8791	0.8785
25108	109	109	109	92.0000	0.8697	0.8691
25109	109	109	109	93.0000	0.8791	0.8785
25110	109	109	109	93.0000	0.8791	0.8785
25111	109	109	109	93.0000	0.8791	0.8785
25112	109	109	109	93.0000	0.8791	0.8785
25113	109	109	109	93.0000	0.8791	0.8785
25114	109	109	109	93.0000	0.8791	0.8785
25115	109	109	109	93.0000	0.8791	0.8785
25116	109	109	109	92.0000	0.8697	0.8691
25117	109	109	109	92.0000	0.8697	0.8691
25118	109	109	109	93.0000	0.8791	0.8785
25119	109	109	109	93.0000	0.8791	0.8785
25120	109	109	109	93.0000	0.8791	0.8785
25121	109	109	109	93.0000	0.8791	0.8785
25122	109	109	109	93.0000	0.8791	0.8785
25123	109	109	109	93.0000	0.8791	0.8785
25124	109	109	109	93.0000	0.8791	0.8785
25125	109	109	109	93.0000	0.8791	0.8785
25126	109	109	109	93.0000	0.8791	0.8785
25127	109	109	109	92.0000	0.8697	0.8691
25128	109	109	109	92.0000	0.8697	0.8691
25129	109	109	109	92.0000	0.8697	0.8691
25130	109	109	109	93.0000	0.8791	0.8785
25131	109	109	109	93.0000	0.8791	0.8785
25132	109	109	109	93.0000	0.8791	0.8785
25133	109	109	109	93.0000	0.8791	0.8785
25134	109	109	109	91.0000	0.8602	0.8596
25135	109	109	109	93.0000	0.8791	0.8785
25136	109	109	109	93.0000	0.8791	0.8785
25137	109	109	109	93.0000	0.8791	0.8785
25138	109	109	109	93.0000	0.8791	0.8785
25139	109	109	109	93.0000	0.8791	0.8785
25140	109	109	109	93.0000	0.8791	0.8785
25141	109	109	109	93.0000	0.8791	0.8785
25142	109	109	109	92.0000	0.8697	0.8691
25143	109	109	109	91.0000	0.8602	0.8596
25144	109	109	109	92.0000	0.8697	0.8691
25145	109	109	109	92.0000	0.8697	0.8691
25146	109	109	109	93.0000	0.8791	0.8785
25147	109	109	109	93.0000	0.8791	0.8785
25148	109	109	109	93.0000	0.8791	0.8785
25149	109	109	109	92.0000	0.8697	0.8691
25150	109	109	109	92.0000	0.8697	0.8691
25151	109	109	109	93.0000	0.8791	0.8785
25152	109	109	109	92.0000	0.8697	0.8691
25153	109	109	109	93.0000	0.8791	0.8785
25154	109	109	109	93.0000	0.8791	0.8785
25155	109	109	109	93.0000	0.8791	0.8785
25156	109	109	109	92.0000	0.8697	0.8691
25157	109	109	109	93.0000	0.8791	0.8785
25158	109	109	109	92.0000	0.8697	0.8691
25159	109	109	109	93.0000	0.8791	0.8785
25160	109	109	109	91.0000	0.8602	0.8596
25161	109	109	109	93.0000	0.8791	0.8785
25162	109	109	109	93.0000	0.8791	0.8785
25163	109	109	109	93.0000	0.8791	0.8785
25164	109	109	109	93.0000	0.8791	0.8785
25165	109	109	109	93.0000	0.8791	0.8785
25166	109	109	109	93.0000	0.8791	0.8785
25167	109	109	109	93.0000	0.8791	0.8785
25168	109	109	109	93.0000	0.8791	0.8785
25169	109	109	109	93.0000	0.8791	0.8785
25170	109	109	109	93.0000	0.8791	0.8785
25171	109	109	109	93.0000	0.8791	0.8785
25172	109	109	109	93.0000	0.8791	0.8785
25173	109	109	109	93.0000	0.8791	0.8785
25174	109	109	109	93.0000	0.8791	0.8785
25175	109	109	109	91.0000	0.8602	0.8596
25176	109	109	109	93.0000	0.8791	0.8785
25177	109	109	109	93.0000	0.8791	0.8785
25178	109	109	109	93.0000	0.8791	0.8785
25179	109	109	109	92.0000	0.8697	0.8691
25180	109	109	109	93.0000	0.8791	0.8785
25181	109	109	109	93.0000	0.8791	0.8785
25182	109	109	109	93.0000	0.8791	0.8785
25183	109	109	109	93.0000	0.8791	0.8785
25184	109	109	109	93.0000	0.8791	0.8785
25185	109	109	109	93.0000	0.8791	0.8785
25186	109	109	109	93.0000	0.8791	0.8785
25187	109	109	109	92.0000	0.8697	0.8691
25188	109	109	109	93.0000	0.8791	0.8785
25189	109	109	109	93.0000	0.8791	0.8785
25190	109	109	109	93.0000	0.8791	0.8785
25191	109	109	109	91.0000	0.8602	0.8596
25192	109	109	109	93.0000	0.8791	0.8785
25193	109	109	109	93.0000	0.8791	0.8785
25194	109	109	109	93.0000	0.8791	0.8785
25195	109	109	109	92.0000	0.8697	0.8691
25196	109	109	109	91.0000	0.8602	0.8596
25197	109	109	109	93.0000	0.8791	0.8785
25198	109	109	109	92.0000	0.8697	0.8691
25199	109	109	109	93.0000	0.8791	0.8785
25200	109	109	109	93.0000	0.8791	0.8785
25201	109	109	109	92.0000	0.8697	0.8691
25202	109	109	109	93.0000	0.8791	0.8785
25203	109	109	109	93.0000	0.8791	0.8785
25204	109	109	109	93.0000	0.8791	0.8785
25205	109	109	109	93.0000	0.8791	0.8785
25206	109	109	109	93.0000	0.8791	0.8785
25207	109	109	109	93.0000	0.8791	0.8785
25208	109	109	109	91.0000	0.8602	0.8596
25209	109	109	109	92.0000	0.8697	0.8691
25210	109	109	109	92.0000	0.8697	0.8691
25211	109	109	109	92.0000	0.8697	0.8691
25212	109	109	109	93.0000	0.8791	0.8785
25213	109	109	109	93.0000	0.8791	0.8785
25214	109	109	109	92.0000	0.8697	0.8691
25215	109	109	109	93.0000	0.8791	0.8785
25216	109	109	109	93.0000	0.8791	0.8785
25217	109	109	109	93.0000	0.8791	0.8785
25218	109	109	109	93.0000	0.8791	0.8785
25219	109	109	109	93.0000	0.8791	0.8785
25220	109	109	109	93.0000	0.8791	0.8785
25221	109	109	109	91.0000	0.8602	0.8596
25222	109	109	109	93.0000	0.8791	0.8785
25223	109	109	109	93.0000	0.8791	0.8785
25224	109	109	109	93.0000	0.8791	0.8785
25225	109	109	109	93.0000	0.8791	0.8785
25226	109	109	109	92.0000	0.8697	0.8691
25227	109	109	109	93.0000	0.8791	0.8785
25228	109	109	109	93.0000	0.8791	0.8785
25229	109	109	109	93.0000	0.8791	0.8785
25230	109	109	109	93.0000	0.8791	0.8785
25231	109	109	109	93.0000	0.8791	0.8785
25232	109	109	109	92.0000	0.8697	0.8691
25233	109	109	109	93.0000	0.8791	0.8785
25234	109	109	109	93.0000	0.8791	0.8785
25235	109	109	109	93.0000	0.8791	0.8785
25236	109	109	109	93.0000	0.8791	0.8785
25237	109	109	109	92.0000	0.8697	0.8691
25238	109	109	109	93.0000	0.8791	0.8785
25239	109	109	109	92.0000	0.8697	0.8691
25240	109	109	109	93.0000	0.8791	0.8785
25241	109	109	109	92.0000	0.8697	0.8691
25242	109	109	109	92.0000	0.8697	0.8691
25243	109	109	109	92.0000	0.8697	0.8691
25244	109	109	109	93.0000	0.8791	0.8785
25245	109	109	109	92.0000	0.8697	0.8691
25246	109	109	109	91.0000	0.8602	0.8596
25247	109	109	109	93.0000	0.8791	0.8785
25248	109	109	109	93.0000	0.8791	0.8785
25249	109	109	109	93.0000	0.8791	0.8785
25250	109	109	109	93.0000	0.8791	0.8785
25251	109	109	109	93.0000	0.8791	0.8785
25252	109	109	109	92.0000	0.8697	0.8691
25253	109	109	109	92.0000	0.8697	0.8691
25254	109	109	109	93.0000	0.8791	0.8785
25255	109	109	109	93.0000	0.8791	0.8785
25256	109	109	109	91.0000	0.8602	0.8596
25257	109	109	109	93.0000	0.8791	0.8785
25258	109	109	109	93.0000	0.8791	0.8785
25259	109	109	109	93.0000	0.8791	0.8785
25260	109	109	109	93.0000	0.8791	0.8785
25261	109	109	109	93.0000	0.8791	0.8785
25262	109	109	109	93.0000	0.8791	0.8785
25263	109	109	109	92.0000	0.8697	0.8691
